Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
11/23/2020 11:20:00 AM,12/11/2020 02:50:00 PM,Flushing Meadows Corona Park,South of the Boathouse at Meadow Lake,Yellow-headed Blackbird,Employee,Exotic,Healthy,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/07/2020 12:45:00 PM,12/11/2020 08:00:00 AM,Bowne Park,Bowne Pond,Domestic Duck,Public,Domestic,Healthy,1.5,Adult,Domestic;#Birds,311-04738836,Rehabilitator,10,FALSE,FALSE,They All Want to Live,NA,FALSE,FALSE,NA
12/08/2020 10:20:00 AM,12/08/2020 10:26:00 AM,Alley Pond Park,73rd avenue and 230th street,Raccoon,Employee,Native,Unhealthy,3,Adult,Small Mammals-RVS,311-048-15134,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,108604
12/07/2020 02:30:00 PM,12/07/2020 02:40:00 PM,Bowne Park,In the pond,Domestic Duck,Employee,Domestic,Healthy,1.5,Adult,Domestic;#Birds,NA,Monitored Animal,6,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
12/02/2020 05:00:00 PM,12/03/2020 04:30:00 AM,Bowne Park,Bowne Lake,Domestic Duck,Employee,Domestic,Healthy,1.5,Adult,Domestic;#Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
11/30/2020 03:00:00 PM,11/30/2020 03:17:00 PM,Bowne Park,At the pond,Domestic Duck,Central,Domestic,Healthy,0.5,Adult,Birds,NA,Monitored Animal,8,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/23/2020 11:20:00 AM,11/29/2020 01:52:00 PM,Flushing Meadows Corona Park,South of the Boathouse by Meadow Lake,Yellow-headed Blackbird,Employee,Exotic,Healthy,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/27/2020 02:00:00 PM,11/27/2020 02:10:00 PM,Rockaway Beach and Boardwalk,Beach 114th St and shoreline,Herring Gull,Public,Native,Injured,2.5,Adult,Birds,31104715370,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,107934
11/25/2020 04:45:00 PM,11/25/2020 04:52:00 PM,Astoria Park,At the base of the Hell Gate Bridge,Raccoon,Employee,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/23/2020 11:20:00 AM,11/24/2020 01:05:00 PM,Flushing Meadows Corona Park,South of the Boathouse at Meadow Lake,Yellow-headed Blackbird,Employee,Exotic,Healthy,3,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,1,FALSE,FALSE,NA
11/23/2020 11:20:00 AM,11/23/2020 11:22:00 AM,Flushing Meadows Corona Park,South of the boathouse at Meadow Lake,Yellow-headed Blackbird,Employee,Exotic,Healthy,3.5,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/17/2020 07:45:00 AM,11/17/2020 08:00:00 AM,Crocheron Park,Across from Golden Pond,Pig,Public,Domestic,Healthy,1,Infant,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/14/2020 05:25:00 PM,11/14/2020 05:30:00 PM,Bowne Park,Eastern edge of Bowne Lake,Domestic Duck,Public,Domestic,Unhealthy,3,Juvenile,Birds,311-04595183,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,107167 and 107168
11/13/2020 04:00:00 PM,11/13/2020 04:10:00 PM,Rockaway Beach and Boardwalk,Beach 92nd St,Tern (Unknown),Central,Native,Injured,2.5,Adult,Birds,311-04585110,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/11/2020 08:15:00 AM,11/11/2020 08:20:00 AM,Queensbridge Park,Baseball fields,Red-tailed Hawk,Employee,Native,DOA,1.25,Adult,Raptors,311-04565054,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/06/2020 09:00:00 AM,11/06/2020 09:45:00 AM,Highland Park,Upper Highland west of picnic area,Chicken,Public,Domestic,Healthy,1,Adult,Domestic;#Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/03/2020 04:23:00 PM,11/03/2020 04:24:00 PM,Rockaway Beach and Boardwalk,Beach 27th and Beach 28th St,Bird (Unknown),Central,N/A,Injured,1.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/28/2020 04:10:00 PM,10/28/2020 04:10:00 PM,Flushing Meadows Corona Park,"under Van Wyck Expw, North of Meadow Lake",Raccoon,Public,Native,DOA,0.25,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/27/2020 11:00:00 AM,10/27/2020 11:00:00 AM,Forest Park,Forest Park Drive and Myrtle Avenue,Virginia Opossum,Employee,Native,Healthy,0.25,Adult,Small Mammals-non RVS,NA,Advised/Educated others,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
10/25/2020 08:40:00 AM,10/25/2020 08:46:00 AM,Queens Botanical Garden,Behind Administration Trailers,Raccoon,Other,Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,311-04388401,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,141636
10/22/2020 04:00:00 PM,10/22/2020 04:15:00 PM,Crocheron Park,Joe Michaels Mile,Mute Swan,Public,Invasive,Injured,2.25,Adult,Birds,311-04368437,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
10/21/2020 08:05:00 AM,10/21/2020 12:40:00 PM,Alley Pond Park,"Adventure Course parking lot, white trail",Raccoon,Central,Native,Unhealthy,1,Adult,Small Mammals-RVS,311-04355728,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,141290
10/20/2020 02:25:00 PM,10/20/2020 02:25:00 PM,Alley Pond Park,By parking lot off Springfield Blvd and 76th Avenue,Raccoon,Public,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-04-34-7241,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,141188
08/28/2020 01:00:00 PM,08/28/2020 01:00:00 PM,Forest Park,Forest Park Visitor Center,Rock Dove,Public,Native,Injured,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/29/2020 12:15:00 PM,09/29/2020 12:20:00 PM,Forest Park,Forest Park Drive and Jackie Robinson Parkway,Guineafowl,Employee,Exotic,Healthy,1,Adult,Birds,311-04127578,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,103902
09/28/2020 02:13:00 PM,09/29/2020 09:10:00 AM,Rockaway Beach and Boardwalk,Beach 28th to 56th Street,American Oystercatcher,Public,Native,Injured,1.5,Adult,Birds,NA,Monitored Animal,3,FALSE,TRUE,NA,0.75,FALSE,FALSE,NA
09/28/2020 02:13:00 PM,09/28/2020 02:40:00 PM,Rockaway Beach and Boardwalk,On the sand at Beach 34th St,American Oystercatcher,Public,Native,Injured,2.25,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/27/2020 10:40:00 AM,09/27/2020 11:00:00 AM,Flushing Meadows Corona Park,Ball field 13,Raccoon,Central,Native,Unhealthy,2,Juvenile,Small Mammals-RVS,311-04104054,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
09/26/2020 09:25:00 AM,09/26/2020 09:40:00 AM,Barrier Playground,Horace Harding Expwy and 62 Ave,Virginia Opossum,Central,Native,Injured,0.75,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/30/2020 08:45:00 AM,09/23/2020 09:00:00 AM,Alley Pond Park,Oakland Lake,Dog,Central,Domestic,Injured,1,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/16/2020 09:10:00 AM,09/16/2020 09:30:00 AM,Rockaway Beach and Boardwalk,Beach 33rd street and shoreline,American Oystercatcher,Employee,Native,Injured,1,Adult,Birds,NA,Monitored Animal,3,FALSE,TRUE,NA,0.75,FALSE,FALSE,NA
09/14/2020 12:30:00 PM,09/14/2020 12:35:00 PM,Rockaway Beach and Boardwalk,Between Beach 27th and Beach 32nd Streets,Herring Gull,Central,Native,Injured,1,Adult,Birds,NA,Unfounded,0,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
09/14/2020 08:40:00 AM,09/14/2020 09:00:00 AM,Rockaway Beach and Boardwalk,Beach 123rd St,Herring Gull,Employee,Native,Injured,2,Juvenile,Birds,311-03956975,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,102819
09/10/2020 01:45:00 PM,09/10/2020 01:50:00 PM,Alley Pond Park,Oakland Lake near Cloverdale Blvd and 46 Ave,Domestic Duck,Public,Domestic,Unhealthy,2.5,Juvenile,Birds,311-03910738,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,"102609, 102610"
09/07/2020 09:45:00 AM,09/07/2020 09:55:00 AM,Jacob Riis Beach,On beach between lifeguard chairs near Art Deco building,Herring Gull,Central,Native,Injured,2.25,Adult,Birds,311-03874233,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,102386
09/05/2020 10:10:00 AM,09/05/2020 10:30:00 AM,Alley Pond Park,"40.743015, -73.740140",Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-03850588,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,102278
09/04/2020 01:50:00 PM,09/04/2020 02:03:00 PM,Alley Pond Park,"Oakland Lake, path left of main entrance",Common Snapping Turtle,Central,Native,Healthy,1,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/28/2020 10:00:00 AM,08/28/2020 10:30:00 AM,Alley Pond Park,"73rd Avenue and Cloverdale Boulevard (40.7432319, -73.7475548)",Raccoon,Public,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,311-03762821,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,101687
08/26/2020 05:50:00 PM,08/26/2020 06:00:00 PM,Cunningham Park,On bike trail near Long Island Motor Parkway,Great Blue Heron,Other,Native,Injured,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/19/2020 01:30:00 PM,08/19/2020 01:30:00 PM,Kissena Park,164th Street and Underhill Avenue,Eastern Gray Squirrel,Central,Native,Injured,2,Adult,Small Mammals-non RVS,311-036-637-21,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/17/2020 05:15:00 PM,08/17/2020 03:20:00 PM,Haggerty Park,Park,Raptor (Unknown),Central,Native,Injured,0.5,Adult,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/18/2020 12:33:00 PM,08/18/2020 12:33:00 PM,Park of the Americas,Astro Turf Field,American Bullfrog,Employee,Native,Healthy,0.5,Adult,Terrestrial Reptile or Amphibian,311-03652746,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/16/2020 07:48:00 PM,08/16/2020 08:10:00 PM,Flushing Meadows Corona Park,PEP Command,Red-tailed Hawk,Employee,Native,Injured,1,Juvenile,Raptors,311-03633490,Rehabilitator,1,TRUE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
08/09/2020 01:30:00 PM,08/09/2020 12:00:00 AM,Hinton Park,Park Entrance,Dog,Employee,Domestic,Healthy,2,Adult,Domestic,311-0355-1372,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/01/2020 03:45:00 PM,08/01/2020 04:00:00 PM,Astoria Park,"Astoria Pool, upper deck picnic area",Raccoon,Employee,Native,Healthy,1,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/31/2020 02:00:00 PM,07/31/2020 02:00:00 PM,Rockaway Beach and Boardwalk,Shoreline of Beach 67th Street near left side jetty,American Oystercatcher,Employee,Native,Injured,2.25,Juvenile,Birds,311-03399534,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
07/30/2020 04:50:00 PM,07/30/2020 05:00:00 PM,Alley Pond Park,Oakland Lake,Canada Goose,Public,Native,Healthy,1.5,Adult,Birds,311-03387578,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
07/24/2020 09:00:00 AM,07/24/2020 09:30:00 AM,Evergreen Park,"Near 75th Ave; 40.698232, -73.896290",Raccoon,Employee,Native,Healthy,1.5,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
07/16/2020 04:30:00 PM,07/16/2020 04:40:00 PM,Cambria Playground,playground,Honey Bee,Central,Native,Healthy,1,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/14/2020 11:00:00 AM,07/14/2020 11:05:00 AM,Queens Bridge Park,Playground area,Atlantic Canary,Central,Exotic,Healthy,1.5,Adult,Birds;#Domestic,311-03198574,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,98261
07/13/2020 11:15:00 AM,07/13/2020 11:20:00 AM,Flushing Meadows Corona Park,Passarelle Building,Raccoon,Central,Native,Healthy,1,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,TRUE,TRUE,NA,0.5,FALSE,FALSE,NA
07/12/2020 02:10:00 AM,07/12/2020 02:22:00 PM,Southern Fields Athletic Fields,N. Conduit Ave & 114th Street,Chicken,Employee,Domestic,Healthy,1.5,Adult,Birds,31103177549,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,98136
07/11/2020 08:30:00 AM,07/11/2020 08:45:00 AM,Baisley Pond Park,On the running track. Across from Baisely Pond South Playground.,American Crow,Central,Native,Unhealthy,3,Juvenile,Birds,311-03161178,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
07/06/2020 02:30:00 PM,07/06/2020 02:30:00 PM,Forest Park,Victory Field,American Robin,Employee,Native,Healthy,0.25,Juvenile,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/04/2020 01:35:00 PM,07/04/2020 01:45:00 PM,Flushing Meadows Corona Park,Field next to the Carousel,Rock Dove,Central,Native,Unhealthy,1.5,Adult,Birds,311-030-66-660,Rehabilitator,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/03/2020 09:20:00 AM,07/03/2020 09:25:00 AM,Crocheron Park,Buz O'Rourke Playground,Red-tailed Hawk,Employee,Native,Healthy,1,Juvenile,Raptors,NA,Monitored Animal,1,TRUE,TRUE,NA,0.5,FALSE,FALSE,NA
06/30/2020 08:20:00 AM,06/30/2020 08:35:00 AM,Alley Athletic Playground,Parks Building,Raccoon,Employee,Native,Healthy,0.75,Juvenile,Small Mammals-RVS,311-03013032,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/29/2020 02:30:00 PM,06/29/2020 03:45:00 PM,Rockaway Beach and Boardwalk,Beach 28th St on the beach,Herring Gull,Employee,Native,Injured,3,Adult,Birds,311-03003081,ACC,1,TRUE,TRUE,NA,1,FALSE,FALSE,NA
06/29/2020 10:35:00 AM,06/29/2020 10:47:00 AM,Flushing Meadows Corona Park,FMCP Marina,Mute Swan,Other,Invasive,Injured,1.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/24/2020 06:15:00 PM,06/24/2020 06:25:00 PM,Flushing Meadows Corona Park,Ballfield 13,Corn Snake,Central,Exotic,Healthy,1,Adult,Terrestrial Reptile or Amphibian,311-029-267-92,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,96981
06/22/2020 03:30:00 PM,06/22/2020 03:45:00 PM,Flushing Meadows Corona Park,Queens Recreation Office Hallway. Passarelle Building.,European Starling,Employee,Native,Healthy,1.21,Infant;#Adult,Birds,311-0289134,Monitored Animal,2,FALSE,TRUE,NA,1,FALSE,FALSE,NA
06/20/2020 10:30:00 AM,06/20/2020 11:15:00 AM,Forest Park,Behind bandshell on sidewalk.,Raccoon,Employee,Native,Unhealthy,2,Adult,Small Mammals-RVS,311-02857049,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,96707
06/19/2020 10:00:00 AM,06/19/2020 10:00:00 AM,Forest Park,Greenhouse playground,American Robin,Public,Native,Injured,2,Juvenile,Birds,311-02841260,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/19/2020 11:00:00 AM,06/19/2020 11:10:00 AM,Flushing Meadows Corona Park,In a tree near the Meadow Lake Boat Rental,American Robin,Employee,Native,Injured,1,Adult,Birds,311-02839947,Rehabilitator,1,TRUE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/14/2020 12:10:00 PM,06/14/2020 12:10:00 PM,Baisley Pond Park,Baisley Pond Park,Chicken,Public,Domestic,Healthy,0.75,Adult,Birds,311-02770337,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,96272
06/12/2020 04:15:00 PM,06/12/2020 04:22:00 PM,Bridge and Tunnel Park,Inside Basketball Court,American Crow,Employee,Native,Unhealthy,2,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
06/12/2020 04:15:00 PM,06/13/2020 10:22:00 AM,Bridge and Tunnel Park,Outside of basketball court,American Crow,Employee,Native,Unhealthy,2.5,Adult,Birds,311-02758103,Relocated/Condition Corrected,2,FALSE,TRUE,NA,0.8,FALSE,FALSE,NA
06/12/2020 03:15:00 PM,06/12/2020 03:30:00 PM,Roy Wilkins Recreation Center,Behind recreation center,Raccoon,Employee,Native,Healthy,1.5,Juvenile,Small Mammals-RVS,311-02747129,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/12/2020 01:00:00 PM,06/12/2020 01:17:00 PM,Flushing Meadows Corona Park,South side of meadow lake,Raccoon,Employee,Native,Unhealthy,2,Juvenile,Small Mammals-RVS,311-02746436,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,96152
06/12/2020 12:00:00 PM,06/12/2020 12:15:00 AM,Rockaway Beach and Boardwalk,Beach 100th Street and shoreline,Gull (Unknown),Employee,Native,Injured,3,Juvenile,Birds,311-027465162,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
06/11/2020 02:10:00 PM,06/11/2020 02:15:00 PM,Flushing Meadows Corona Park,"Meadow Lake Road and Meadow Circle, under the Van Wyck Expressway",Raccoon,Central,Native,Healthy,1.5,Infant;#Adult,Small Mammals-RVS,311-02737627,Rehabilitator,5,TRUE,FALSE,Leslie Hyder,NA,FALSE,FALSE,NA
06/05/2020 04:30:00 PM,06/05/2020 04:45:00 PM,Roy Wilkins Recreation Center,In front of the Rec Center,Dog,Employee,Domestic,Injured,3,Adult,Domestic,311-02677326,Advised/Educated others,1,TRUE,FALSE,NA,NA,FALSE,TRUE,NA
06/03/2020 06:00:00 PM,06/03/2020 06:00:00 PM,Fort Totten Park,Bayside Historical Society,Red-eared Slider,Public,Invasive,Healthy,0.5,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/03/2020 08:15:00 AM,06/03/2020 08:16:00 AM,Flushing Meadows Corona Park,"Queens Zoo  40°44'38.4""N 73°50'57.3""W",Raccoon,Central,Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,3-11-02655976,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/03/2020 02:00:00 PM,06/03/2020 02:32:00 PM,Bowne Park,Lakeside,Canada Goose,Employee,Native,Unhealthy,2.5,Adult,Birds,311-02659066,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/02/2020 02:30:00 PM,06/02/2020 02:31:00 PM,Police Officer Edward Byrne Park,Police Officer Edward Byrne Playground,Chicken,Observed by Ranger,Domestic,Healthy,1,Adult,Birds,311-02651451,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/01/2020 01:20:00 PM,06/01/2020 02:03:00 PM,Forest Park,Dry Harbor Playground,Cat,Central,Domestic,Unhealthy,1,Infant,Domestic,311-02643298,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/22/2020 11:30:00 AM,05/22/2020 11:40:00 AM,Astoria Park,Comfort station in Astoria Park,Raccoon,Employee,Native,Healthy,5.5,Infant,Small Mammals-RVS,311-02545075,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
05/17/2020 03:20:00 PM,05/17/2020 03:20:00 PM,Kissena Park,Picnic table next to bocce court.,Eastern Gray Squirrel,Public,Native,Unhealthy,0.25,Adult,Small Mammals-non RVS,3-11-02498866,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,94299
05/14/2020 11:00:00 AM,05/14/2020 11:00:00 AM,Alley Pond Park,"On the blue trail 40.7469618, -73.7424301",Great Horned Owl,Other,Native,DOA,2.5,Adult,Raptors,311-02464134,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/08/2020 04:30:00 PM,05/08/2020 05:10:00 PM,Socrates Sculpture Park,on the shore next to Socrates Sculpture Park,Black-backed Gull,Public,Native,Injured,1,Adult,Birds,311-2419689,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
05/03/2020 11:30:00 AM,05/03/2020 11:45:00 AM,Broad Channel American Park,Shoreline,Seal (Unknown),Public,Native,DOA,1,Adult,Marine Mammals-seals only,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/30/2020 05:10:00 PM,04/30/2020 05:20:00 PM,Highland Park,Vermont Place and Jackie Robinson Parkway,Red-tailed Hawk,Central,Native,Injured,1,Adult,Raptors,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/29/2020 04:30:00 PM,04/29/2020 04:35:00 PM,Cunningham Park,"On the main trail. 40.7283, -73.7716",Great Horned Owl,Central,Native,Injured,1.5,Juvenile,Raptors,311-02341657,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
04/27/2020 03:30:00 AM,04/27/2020 03:50:00 PM,Socrates Sculpture Park,Inside the closed off area,Herring Gull,Other,Native,Injured,1,Adult,Birds,31102326600,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/27/2020 02:15:00 PM,04/27/2020 02:40:00 PM,Astoria Park,In grass under tree near the main parking lot,Rock Dove,Employee,Native,Injured,1,Adult,Birds,3112325605,Rehabilitator,1,FALSE,FALSE,Wild Bird fund,NA,FALSE,FALSE,NA
04/25/2020 09:30:00 AM,04/25/2020 10:00:00 AM,Alley Pond Park,Oakland Lake,Mallard Duck,Central,Native,Injured,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/23/2020 12:20:00 PM,04/23/2020 12:40:00 PM,Kissena Park,Northeast side of Kissena Lake,Eastern Gray Squirrel,Employee,Native,Injured,1.5,Adult,Small Mammals-non RVS,311-02298556,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/19/2020 01:18:00 PM,04/19/2020 01:20:00 PM,Rockaway Beach and Boardwalk,"Rockaway Beach and Boardwalk, 80th St",Harbor Seal,Central,Native,Healthy,2,Adult,Marine Mammals-seals only,NA,Monitored Animal,1,TRUE,TRUE,NA,1.75,TRUE,FALSE,NA
04/16/2020 12:56:00 PM,04/16/2020 01:06:00 PM,Rockaway Beach and Boardwalk,"Rockaway Beach and Boardwalk, Beach 36th St",Harbor Seal,Central,Native,Injured,4,Adult,Marine Mammals-seals only,NA,Monitored Animal,1,FALSE,TRUE,NA,3.5,FALSE,FALSE,NA
04/21/2020 09:00:00 AM,04/21/2020 10:35:00 AM,Rockaway Beach and Boardwalk,Beach 102nd Street,Harbor Seal,Central,Native,Healthy,2,Adult,Marine Mammals-seals only,NA,Advised/Educated others,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
04/20/2020 09:00:00 AM,04/20/2020 10:00:00 AM,Rockaway Beach and Boardwalk,Beach 84th St,Gray Seal,Employee,Native,Healthy,2,Juvenile,Marine Mammals-seals only,NA,Monitored Animal,1,TRUE,TRUE,NA,2,FALSE,FALSE,NA
04/17/2020 09:00:00 AM,04/17/2020 09:05:00 AM,Rockaway Beach and Boardwalk,Beach 91st Street and shoreline,Harp Seal,Employee,Native,Healthy,4,Adult,Marine Mammals-seals only,NA,Monitored Animal,1,FALSE,TRUE,NA,1.25,FALSE,FALSE,NA
04/16/2020 11:00:00 AM,04/16/2020 11:20:00 AM,Rockaway Beach and Boardwalk,Beach 91st Street and shoreline,Harp Seal,Employee,Native,Healthy,7,Adult,Marine Mammals-seals only,NA,Monitored Animal,1,TRUE,TRUE,NA,4.75,FALSE,FALSE,NA
04/16/2020 12:50:00 PM,04/16/2020 01:10:00 PM,Rockaway Beach and Boardwalk,Beach 36th Street and shoreline,Seal (Unknown),Employee,Native,Healthy,7,Adult,Marine Mammals-seals only,NA,Monitored Animal,1,FALSE,TRUE,NA,4,FALSE,FALSE,NA
04/15/2020 10:15:00 AM,04/15/2020 10:15:00 AM,Queensbridge Park,Under small conifer tree next to athletic field,Raccoon,Observed by Ranger,Native,Unhealthy,2.25,Adult,Small Mammals-RVS,311-02238082,ACC,1,FALSE,TRUE,NA,0.1,FALSE,FALSE,NA
04/13/2020 03:40:00 PM,04/13/2020 03:45:00 PM,Rockaway Beach and Boardwalk,Beach 67th Street,Northern Gannet,Public,Native,Unhealthy,2,Adult,Birds,311-02226471,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/12/2020 12:18:00 PM,04/12/2020 12:40:00 PM,Alley Pond Park,Oakland Lake,Red-throated Loon,Central,Native,Injured,2,Adult,Birds,3-11-02216551,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/12/2020 11:28:00 AM,04/12/2020 11:58:00 AM,Forest Park,Forest Park Golf Course.,Raccoon,Central,Native,Healthy,0.5,Infant,Small Mammals-RVS,3-11-022216354,Relocated/Condition Corrected,2,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
04/11/2020 04:00:00 PM,04/11/2020 04:14:00 PM,Alley Pond Park,Oakland Lake,Red-throated Loon,Public,Native,Injured,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/06/2020 07:45:00 AM,04/06/2020 08:05:00 AM,Rockaway Beach and Boardwalk,Shoreline of Beach 107,Northern Gannet,Public,Native,Injured,2.75,Adult,Birds,311-02176657,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/02/2020 11:15:00 AM,04/02/2020 11:20:00 AM,Brookville Park,Brookville Blvd & Newhall Ave,Raccoon,Employee,Native,Healthy,0.75,Juvenile,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
